"Date","UDOW.Open","UDOW.High","UDOW.Low","UDOW.Close","UDOW.Volume","UDOW.Adjusted"
2020-01-30,31.0874996185303,32.0974998474121,30.8075008392334,32.0224990844727,3134800,30.1767616271973
2020-01-31,31.4899997711182,31.5799999237061,29.7275009155273,29.9925003051758,5397200,28.2637672424316
2020-02-03,30.3649997711182,31.1975002288818,30.3325004577637,30.4475002288818,3374400,28.6925411224365
2020-02-04,31.6800003051758,32.0875015258789,31.5750007629395,31.7700004577637,2080000,29.938814163208
2020-02-05,32.6749992370605,33.4300003051758,32.4174995422363,33.3600006103516,2844400,31.4371719360352
2020-02-06,33.752498626709,33.7975006103516,33.2125015258789,33.6599998474121,2021200,31.7198734283447
2020-02-07,33.3250007629395,33.3250007629395,32.6100006103516,32.7825012207031,3663600,30.8929538726807
2020-02-10,32.439998626709,33.375,32.4275016784668,33.375,2589200,31.451301574707
2020-02-11,33.8650016784668,33.8800010681152,33.1349983215332,33.3974990844727,3048400,31.4725036621094
2020-02-12,33.9300003051758,34.3600006103516,33.9225006103516,34.2900009155273,2379600,32.3135681152344
2020-02-13,33.814998626709,34.3400001525879,33.6725006103516,33.9824981689453,2565600,32.0237808227539
2020-02-14,34.0175018310547,34.0849990844727,33.5,33.8950004577637,1870800,31.9413299560547
2020-02-18,33.3974990844727,33.6525001525879,32.9174995422363,33.2975006103516,2952400,31.3782730102539
2020-02-19,33.6124992370605,33.9225006103516,33.4700012207031,33.7200012207031,2007200,31.776424407959
2020-02-20,33.5175018310547,33.7649993896484,32.3574981689453,33.2574996948242,3064800,31.3405799865723
2020-02-21,32.8474998474121,32.9049987792969,32.1300010681152,32.4749984741211,3760800,30.6031742095947
2020-02-24,29.3199996948242,30.1224994659424,28.875,29.0699996948242,8149200,27.394437789917
2020-02-25,29.4500007629395,29.6000003814697,26.0249996185303,26.3174991607666,12675200,24.8005867004395
2020-02-26,26.6650009155273,27.6124992370605,25.7299995422363,25.9099998474121,9414800,24.4165744781494
2020-02-27,24.5149993896484,25.4074993133545,22.5,22.5025005340576,13018000,21.2054843902588
2020-02-28,20.5625,21.8999996185303,19.75,21.8999996185303,18960000,20.6377105712891
2020-03-02,22.2275009155273,24.8799991607666,21.5349998474121,24.8474998474121,11593600,23.4153175354004
2020-03-03,25.1100006103516,25.9500007629395,22.0774993896484,22.6525001525879,15433600,21.3468418121338
2020-03-04,24.3999996185303,25.7574996948242,23.6299991607666,25.7024993896484,7251600,24.221040725708
2020-03-05,23.7824993133545,24.4475002288818,22.5,23.0025005340576,10847200,21.676664352417
2020-03-06,20.9400005340576,22.6350002288818,20.6224994659424,22.3099994659424,8333600,21.0240745544434
2020-03-09,18.0825004577637,19.2474994659424,16.75,17.2024993896484,15901200,16.2109642028809
2020-03-10,18.9624996185303,19.5900001525879,16.75,19.5575008392334,12974400,18.4302253723145
2020-03-11,18.0074996948242,18.3225002288818,15.664999961853,16.2150001525879,19848400,15.2803840637207
2020-03-12,12.9825000762939,14.7825002670288,11.3999996185303,11.4399995803833,26293200,10.7806119918823
2020-03-13,13.5924997329712,14.5,11.5,14.4425001144409,21522400,13.6100511550903
2020-03-16,9.91499996185303,11.9099998474121,9.25,9.32499980926514,29342000,8.78751850128174
2020-03-17,9.54249954223633,10.4700002670288,8.5,10.2799997329712,33112400,9.68747329711914
2020-03-18,8.25,9.19999980926514,7.17500019073486,8.375,42944400,7.89227437973022
2020-03-19,8.10249996185303,9,7.42749977111816,8.53499984741211,38972800,8.04305362701416
2020-03-20,8.94250011444092,9.13500022888184,7.31500005722046,7.40500020980835,34085600,6.97818517684937
2020-03-23,7.25500011444092,7.375,6.32999992370605,6.75750017166138,60009600,6.36800575256348
2020-03-24,7.99249982833862,9.03250026702881,7.85249996185303,8.96500015258789,48345200,8.44826793670654
2020-03-25,9.49499988555908,10.7174997329712,8.77750015258789,9.60499954223633,67061200,9.07161521911621
2020-03-26,9.99499988555908,11.5249996185303,9.9399995803833,11.3850002288818,60172000,10.7527685165405
2020-03-27,10.2799997329712,11.1549997329712,9.84249973297119,10.1075000762939,47464400,9.5462121963501
2020-03-30,10.2425003051758,11.1199998855591,9.90999984741211,11.0625,32490000,10.4481782913208
2020-03-31,10.9049997329712,11.2825002670288,10.3450002670288,10.4449996948242,49303200,9.86496829986572
2020-04-01,9.22500038146973,9.82250022888184,8.81999969482422,9.02750015258789,35914400,8.52618789672852
2020-04-02,8.90499973297119,9.75,8.7524995803833,9.63000011444092,38010000,9.09522724151611
2020-04-03,9.46500015258789,9.71749973297119,8.92000007629395,9.18000030517578,34368800,8.67022037506104
2020-04-06,10.2700004577637,11.4375,10.1499996185303,11.2399997711182,42536000,10.6158199310303
2020-04-07,12.5950002670288,12.6925001144409,11.2399997711182,11.2624998092651,55852000,10.6370725631714
2020-04-08,11.6575002670288,12.5450000762939,11.3000001907349,12.414999961853,38598400,11.7255716323853
2020-04-09,13.0150003433228,13.3450002670288,12.5325002670288,12.8900003433228,51500000,12.1741943359375
2020-04-13,12.75,12.7825002670288,11.852499961853,12.3625001907349,36190800,11.6759853363037
2020-04-14,13.0874996185303,13.375,12.8024997711182,13.2399997711182,32008000,12.5047559738159
2020-04-15,12.3900003433228,12.727499961853,12.0325002670288,12.4899997711182,36780400,11.7964057922363
2020-04-16,12.5725002288818,12.6324996948242,12.0124998092651,12.5299997329712,33604800,11.8341884613037
2020-04-17,13.5600004196167,13.710000038147,13.0050001144409,13.6424999237061,34840800,12.8849086761475
2020-04-20,12.977499961853,13.4499998092651,12.6300001144409,12.6724996566772,35748800,11.9687719345093
2020-04-21,11.852499961853,12.1625003814697,11.5325002670288,11.6674995422363,35270800,11.0195808410645
2020-04-22,12.2875003814697,12.5600004196167,12.1400003433228,12.3275003433228,18525600,11.6429300308228
2020-04-23,12.4549999237061,12.9975004196167,12.3500003814697,12.3950004577637,24117600,11.7066860198975
2020-04-24,12.6199998855591,12.9075002670288,12.2524995803833,12.8149995803833,24575600,12.1033573150635
2020-04-27,13.0500001907349,13.5299997329712,12.9324998855591,13.3774995803833,19261600,12.6346225738525
2020-04-28,14.0100002288818,14.0299997329712,13.227499961853,13.3625001907349,31490400,12.620454788208
2020-04-29,14.0799999237061,14.4449996948242,13.9250001907349,14.2174997329712,25802400,13.4279756546021
2020-04-30,13.8400001525879,14.0174999237061,13.4575004577637,13.6999998092651,24294800,12.9392137527466
2020-05-01,13.0550003051758,13.1925001144409,12.5474996566772,12.6824998855591,24419600,11.9782161712646
2020-05-04,12.3374996185303,12.75,12.0924997329712,12.7049999237061,1.8e+07,11.9994697570801
2020-05-05,13.1225004196167,13.3924999237061,12.8999996185303,12.9324998855591,17580400,12.2143335342407
2020-05-06,13.1774997711182,13.2025003433228,12.5725002288818,12.5974998474121,24104000,11.8979396820068
2020-05-07,12.9849996566772,13.2875003814697,12.8699998855591,12.9499998092651,18476800,12.2308616638184
2020-05-08,13.4700002670288,13.7150001525879,13.3199996948242,13.6700000762939,14634000,12.9108791351318
2020-05-11,13.3474998474121,13.7475004196167,13.2425003051758,13.5074996948242,16929600,12.7574024200439
2020-05-12,13.7200002670288,13.7825002670288,12.75,12.75,19716000,12.041971206665
2020-05-13,12.585000038147,12.664999961853,11.6274995803833,11.9224996566772,29118000,11.2604198455811
2020-05-14,11.4949998855591,12.5150003433228,11.2124996185303,12.5074996948242,32339200,11.8129348754883
2020-05-15,12.1750001907349,12.664999961853,12.0574998855591,12.602499961853,25546000,11.902660369873
2020-05-18,13.6700000762939,14.25,13.647500038147,14.039999961853,22224800,13.2603321075439
2020-05-19,13.9799995422363,14.0725002288818,13.397500038147,13.4049997329712,30291600,12.6605968475342
2020-05-20,13.9350004196167,14.1350002288818,13.8299999237061,14.0100002288818,21902800,13.2319984436035
2020-05-21,13.960000038147,14.2749996185303,13.6750001907349,13.8774995803833,23718000,13.1068553924561
2020-05-22,13.8549995422363,13.8874998092651,13.5574998855591,13.8549995422363,15215200,13.0856065750122
2020-05-26,14.8625001907349,15.0625,14.6999998092651,14.7574996948242,20360000,13.93798828125
2020-05-27,15.397500038147,15.7299995422363,14.7749996185303,15.7174997329712,24070400,14.8446779251099
2020-05-28,16.1175003051758,16.1825008392334,15.3874998092651,15.4849996566772,19490800,14.6250867843628
2020-05-29,15.2799997329712,15.6525001525879,14.8024997711182,15.4449996948242,25519200,14.5873107910156
2020-06-01,15.3625001907349,15.6949996948242,15.1625003814697,15.625,11407600,14.7573146820068
2020-06-02,15.8725004196167,16.1124992370605,15.7174997329712,16.1075000762939,17187200,15.2130193710327
2020-06-03,16.5825004577637,17.2674999237061,16.4575004577637,17.1275005340576,20671600,16.1763763427734
2020-06-04,16.9449996948242,17.3549995422363,16.7600002288818,17.1525001525879,19016400,16.1999912261963
2020-06-05,18.5300006866455,19.2250003814697,18.4099998474121,18.7275009155273,2.8e+07,17.6875286102295
2020-06-08,19.1049995422363,19.75,19.0750007629395,19.7350006103516,23521200,18.6390762329102
2020-06-09,19.0849990844727,19.4624996185303,18.8449993133545,19.1275005340576,26506000,18.065315246582
2020-06-10,19.0874996185303,19.2749996185303,18.3974990844727,18.5125007629395,32621600,17.4844646453857
2020-06-11,16.7549991607666,17.0599994659424,14.5749998092651,14.7075004577637,48991600,13.8907651901245
2020-06-12,15.9125003814697,16.1474990844727,14.5900001525879,15.5050001144409,35563200,14.6439800262451
2020-06-15,14.3249998092651,16.0450000762939,14.1300001144409,15.8275003433228,26560800,14.9485702514648
2020-06-16,17.4475002288818,17.4475002288818,15.875,16.8174991607666,30361600,15.8835935592651
2020-06-17,16.9724998474121,16.9899997711182,16.3325004577637,16.4500007629395,17333200,15.5365018844604
2020-06-18,16.0949993133545,16.5149993896484,15.9274997711182,16.3700008392334,14550000,15.4609422683716
2020-06-19,17.0324993133545,17.0699996948242,15.7775001525879,15.9875001907349,25532400,15.0996875762939
2020-06-22,15.8374996185303,16.3374996185303,15.6075000762939,16.2824993133545,15922000,15.3783016204834
2020-06-23,16.7549991607666,16.8150005340576,16.4225006103516,16.5275001525879,13638800,15.6096954345703
2020-06-24,16.0750007629395,16.1350002288818,14.8850002288818,15.2075004577637,36564000,14.3636484146118
2020-06-25,14.9750003814697,15.75,14.7425003051758,15.7025003433228,22530000,14.8311824798584
2020-06-26,15.3774995803833,15.4475002288818,14.2875003814697,14.3924999237061,30386000,13.5938739776611
2020-06-29,14.6975002288818,15.375,14.5024995803833,15.3675003051758,17274800,14.5147714614868
2020-06-30,15.2025003433228,15.9250001907349,15.1424999237061,15.7025003433228,19475200,14.8311824798584
2020-07-01,15.8800001144409,16.1474990844727,15.585000038147,15.6049995422363,15251600,14.7390937805176
2020-07-02,16.3250007629395,16.4925003051758,15.7075004577637,15.8249998092651,17806800,14.9468870162964
2020-07-06,16.5,16.6725006103516,16.2625007629395,16.6474990844727,13898800,15.7237434387207
2020-07-07,16.2775001525879,16.4349994659424,15.8500003814697,15.8999996185303,13169600,15.0177240371704
2020-07-08,16.0100002288818,16.2900009155273,15.7524995803833,16.2175006866455,13242800,15.317608833313
2020-07-09,16.2399997711182,16.2849998474121,15.2075004577637,15.5600004196167,20265600,14.6965913772583
2020-07-10,15.5450000762939,16.2625007629395,15.414999961853,16.2175006866455,14770400,15.317608833313
2020-07-13,16.6224994659424,17.2674999237061,16.1599998474121,16.2625007629395,20948800,15.3601121902466
2020-07-14,16.1525001525879,17.3649997711182,16.0599994659424,17.2625007629395,19013600,16.3046226501465
2020-07-15,18.0375003814697,18.0475006103516,17.3675003051758,17.7224998474121,21471600,16.7390995025635
2020-07-16,17.3799991607666,17.7374992370605,17.1574993133545,17.4575004577637,13742800,16.4887981414795
2020-07-17,17.5849990844727,17.5949993133545,17.2399997711182,17.3474998474121,11201200,16.3849067687988
2020-07-20,17.2674999237061,17.5174999237061,17.0100002288818,17.3549995422363,11610400,16.3919868469238
2020-07-21,17.75,18.0249996185303,17.5174999237061,17.6674995422363,11530000,16.6871452331543
2020-07-22,17.5475006103516,18.0499992370605,17.5475006103516,17.9799995422363,7725200,16.982307434082
2020-07-23,17.8950004577637,17.9375,17.1025009155273,17.2999992370605,10898000,16.3400402069092
2020-07-24,17,17.2450008392334,16.7999992370605,16.9349994659424,9838400,15.9952898025513
2020-07-27,16.9300003051758,17.2325000762939,16.8525009155273,17.1700000762939,9400000,16.2172546386719
2020-07-28,16.9724998474121,17.1025009155273,16.7250003814697,16.7724990844727,8214400,15.8418111801147
2020-07-29,16.8274993896484,17.1825008392334,16.75,17.0750007629395,7510400,16.1275253295898
2020-07-30,16.5,16.7450008392334,16,16.6399993896484,14438000,15.7166624069214
2020-07-31,16.7474994659424,16.8700008392334,16.0550003051758,16.8400001525879,11822800,15.9055700302124
2020-08-03,17.0874996185303,17.3799991607666,17.0349998474121,17.2950000762939,7000400,16.3353157043457
2020-08-04,17.2150001525879,17.6175003051758,17.1599998474121,17.6049995422363,6128800,16.6281185150146
2020-08-05,17.9375,18.3824996948242,17.9174995422363,18.3274993896484,10208400,17.3105278015137
2020-08-06,18.2625007629395,18.7350006103516,18.2474994659424,18.7350006103516,10320400,17.6954154968262
2020-08-07,18.5750007629395,18.9099998474121,18.4150009155273,18.8474998474121,10943600,17.8016738891602
2020-08-10,19.0499992370605,19.6149997711182,19.0424995422363,19.5900001525879,11164000,18.5029678344727
2020-08-11,20.1774997711182,20.3624992370605,19.2399997711182,19.3850002288818,15248400,18.3093490600586
2020-08-12,19.9400005340576,20.1324996948242,19.7075004577637,19.9925003051758,8532400,18.8831329345703
2020-08-13,19.7800006866455,20.0249996185303,19.6025009155273,19.8500003814697,6815600,18.7485427856445
2020-08-14,19.6000003814697,20.0074996948242,19.5275001525879,19.8974990844727,6619600,18.7934055328369
2020-08-17,20.0074996948242,20.0275001525879,19.6550006866455,19.75,6262400,18.6540908813477
2020-08-18,19.7749996185303,19.8425006866455,19.3600006103516,19.5900001525879,6881600,18.5029678344727
2020-08-19,19.6949996948242,19.9074993133545,19.3250007629395,19.4174995422363,8316800,18.3400363922119
2020-08-20,19.1299991607666,19.6100006103516,19.0874996185303,19.5300006866455,5893600,18.4462966918945
2020-08-21,19.4650001525879,20.0025005340576,19.4349994659424,19.9449996948242,6641600,18.8382720947266
2020-08-24,20.4624996185303,20.7824993133545,20.1949996948242,20.7700004577637,10846000,19.6174964904785
2020-08-25,20.9799995422363,20.9874992370605,20.2975006103516,20.6275005340576,9432800,19.4828968048096
2020-08-26,20.6525001525879,20.8649997711182,20.4274997711182,20.8024997711182,7252000,19.6481876373291
2020-08-27,21.0375003814697,21.4925003051758,20.8824996948242,21.1900005340576,10121200,20.0141887664795
2020-08-28,21.4500007629395,21.7224998474121,21.1700000762939,21.5750007629395,8894800,20.3778228759766
2020-08-31,21.4424991607666,21.4599990844727,20.9150009155273,20.9750003814697,10387200,19.8111228942871
2020-09-01,20.8799991607666,21.5825004577637,20.7574996948242,21.5774993896484,7505600,20.3801879882812
2020-09-02,21.8624992370605,22.7474994659424,21.75,22.5699996948242,10526400,21.3176116943359
2020-09-03,22.5074996948242,22.8274993896484,20.1975002288818,20.7199993133545,21018800,19.5702667236328
2020-09-04,21.0650005340576,21.2600002288818,19.3325004577637,20.3775005340576,14449200,19.2467746734619
2020-09-08,19.7224998474121,19.7350006103516,18.8999996185303,18.9950008392334,14826800,17.9409866333008
2020-09-09,19.5499992370605,20.4624996185303,19.4025001525879,19.9174995422363,10377600,18.8123016357422
2020-09-10,20.1700000762939,20.4050006866455,18.8549995422363,19.0575008392334,9570400,18.0000190734863
2020-09-11,19.2849998474121,19.6674995422363,18.8675003051758,19.3299999237061,9968400,18.257396697998
2020-09-14,19.6849994659424,20.2224998474121,19.6424999237061,20.0200004577637,5408000,18.9091110229492
2020-09-15,20.4500007629395,20.5349998474121,19.8950004577637,20.0174999237061,6515600,18.9067497253418
2020-09-16,20.2450008392334,20.8274993896484,20.0774993896484,20.1149997711182,9786000,18.9988346099854
2020-09-17,19.4125003814697,20.1599998474121,19.2875003814697,19.8400001525879,12558400,18.7390956878662
2020-09-18,19.8374996185303,19.9249992370605,18.9424991607666,19.2875003814697,8354000,18.2172603607178
2020-09-21,18.2674999237061,18.3999996185303,17.3225002288818,18.2275009155273,19566800,17.2160758972168
2020-09-22,18.3125,18.6075000762939,17.9050006866455,18.5149993896484,12201200,17.4876174926758
2020-09-23,18.8099994659424,18.8924999237061,17.3425006866455,17.4524993896484,11161200,16.4840793609619
2020-09-24,17.3225002288818,18.0949993133545,16.9899997711182,17.5550003051758,10931600,16.5808925628662
2020-09-25,17.2900009155273,18.3824996948242,17.1825008392334,18.2600002288818,8327200,17.2467708587646
2020-09-28,18.9650001525879,19.3525009155273,18.8675003051758,19.1100006103516,6454400,18.0496025085449
2020-09-29,19.0499992370605,19.1175003051758,18.5650005340576,18.7824993133545,9033200,17.7402763366699
2020-09-30,18.9125003814697,19.9799995422363,18.9125003814697,19.4524993896484,11241200,18.3731002807617
2020-10-01,19.8299999237061,20.0375003814697,19.2374992370605,19.5750007629395,8957600,18.4888038635254
2020-10-02,18.7199993133545,19.6375007629395,18.6025009155273,19.2824993133545,9270800,18.212532043457
2020-10-05,19.7024993896484,20.2800006866455,19.6825008392334,20.2425003051758,3854000,19.1192665100098
2020-10-06,20.4850006103516,20.6949996948242,19.3374996185303,19.4174995422363,9772000,18.3400363922119
2020-10-07,19.9675006866455,20.6875,19.9650001525879,20.5149993896484,5280000,19.3766460418701
2020-10-08,20.8875007629395,20.9074993133545,20.4775009155273,20.8325004577637,5143600,19.6765251159668
2020-10-09,21.1100006103516,21.3799991607666,20.8549995422363,21.1975002288818,7061600,20.0212707519531
2020-10-12,21.4225006103516,22.0025005340576,21.3449993133545,21.7525005340576,4770000,20.5454769134521
2020-10-13,21.5699996948242,21.6749992370605,21.1924991607666,21.375,4762800,20.1889266967773
2020-10-14,21.4699993133545,21.6275005340576,20.8875007629395,21.0200004577637,4696400,19.8536243438721
2020-10-15,20.3075008392334,21.0575008392334,20.2250003814697,20.9825000762939,4820800,19.8181991577148
2020-10-16,21.25,21.7350006103516,21.1875,21.2124996185303,6006000,20.0354385375977
2020-10-19,21.3700008392334,21.4475002288818,20.1725006103516,20.3299999237061,6856400,19.2019081115723
2020-10-20,20.5725002288818,21.1049995422363,20.3974990844727,20.5475006103516,7526000,19.4073448181152
2020-10-21,20.4400005340576,20.8374996185303,20.2824993133545,20.3075008392334,7069200,19.1806564331055
2020-10-22,20.3425006866455,20.7900009155273,19.9575004577637,20.6975002288818,7876800,19.5490169525146
2020-10-23,20.8425006866455,20.8624992370605,20.2099990844727,20.625,8355600,19.4805355072021
2020-10-26,19.9150009155273,19.9624996185303,18.5049991607666,19.2250003814697,16783600,18.1582260131836
2020-10-27,19.2000007629395,19.2350006103516,18.7224998474121,18.7325000762939,7982000,17.6930522918701
2020-10-28,17.5725002288818,17.9349994659424,16.75,16.8325004577637,18712400,15.8984813690186
2020-10-29,16.7875003814697,17.5,16.3400001525879,17.0200004577637,16402400,16.0755786895752
2020-10-30,16.7574996948242,17,16.0575008392334,16.7549991607666,18290000,15.8252811431885
2020-11-02,17.4850006103516,17.7950000762939,17.1200008392334,17.5550003051758,12690800,16.5808925628662
2020-11-03,18.2325000762939,18.9575004577637,18.125,18.6224994659424,13121200,17.5891609191895
2020-11-04,18.9325008392334,20.3225002288818,18.7849998474121,19.3950004577637,14994800,18.3187866210938
2020-11-05,20.1825008392334,20.7425003051758,20.1350002288818,20.4950008392334,14051200,19.3577537536621
2020-11-06,20.5375003814697,20.6350002288818,20.0900001525879,20.3875007629395,8064400,19.2562198638916
2020-11-09,23.6749992370605,23.8724994659424,22.1324996948242,22.1900005340576,18362400,20.9587001800537
2020-11-10,22.5275001525879,22.9449996948242,22.1275005340576,22.8349990844727,8828400,21.5679092407227
2020-11-11,23.2075004577637,23.2150001525879,22.4775009155273,22.7674999237061,8266000,21.5041542053223
2020-11-12,22.3325004577637,22.5674991607666,21.6124992370605,22.0224990844727,10989200,20.8004875183105
2020-11-13,22.4750003814697,23.1399993896484,22.3474998474121,22.9549999237061,7938800,21.6812534332275
2020-11-16,23.9249992370605,24.1049995422363,23.5349998474121,24.1049995422363,13660400,22.7674388885498
2020-11-17,23.4599990844727,23.8899993896484,23.0349998474121,23.7099990844727,7915600,22.3943614959717
2020-11-18,23.9050006866455,24.0375003814697,22.8525009155273,22.8624992370605,8362800,21.593879699707
2020-11-19,22.6949996948242,23.0849990844727,22.4050006866455,22.9825000762939,9068800,21.7072238922119
2020-11-20,22.8775005340576,22.9500007629395,22.3924999237061,22.4724998474121,6989600,21.2255210876465
2020-11-23,22.875,23.4200000762939,22.7024993896484,23.2374992370605,9975600,21.9480724334717
2020-11-24,23.9624996185303,24.4724998474121,23.8075008392334,24.3225002288818,10166000,22.9728660583496
2020-11-25,24.1949996948242,24.2075004577637,23.7299995422363,23.9025001525879,6743200,22.5761737823486
2020-11-27,24.0650005340576,24.2474994659424,23.7700004577637,24.0049991607666,4124400,22.6729869842529
2020-11-30,23.5925006866455,23.6700000762939,22.9325008392334,23.4025001525879,11132400,22.1039237976074
2020-12-01,24.1200008392334,24.4200000762939,23.7450008392334,23.8050003051758,8826400,22.4840831756592
2020-12-02,23.4899997711182,24.0324993133545,23.3099994659424,23.9974994659424,4874400,22.6658992767334
2020-12-03,24.0375003814697,24.5149993896484,23.9599990844727,24.1825008392334,10846000,22.8406391143799
2020-12-04,24.3575000762939,24.7975006103516,24.3250007629395,24.7950000762939,5281600,23.4191474914551
2020-12-07,24.6075000762939,24.7024993896484,24.1875,24.4549999237061,6336800,23.0980167388916
2020-12-08,24.1774997711182,24.8724994659424,24.1749992370605,24.7099990844727,6213200,23.3388652801514
2020-12-09,24.9524993896484,25.0424995422363,24.1625003814697,24.3850002288818,6620000,23.0318984985352
2020-12-10,24.1499996185303,24.4475002288818,23.9750003814697,24.2950000762939,5987600,22.9468936920166
2020-12-11,24.0275001525879,24.4524993896484,23.8449993133545,24.3799991607666,6150400,23.0271797180176
2020-12-14,24.8999996185303,25.0874996185303,23.9200000762939,23.9575004577637,8165200,22.6281242370605
2020-12-15,24.3875007629395,24.8624992370605,24.0324993133545,24.7800006866455,6191200,23.4049854278564
2020-12-16,24.7574996948242,24.8500003814697,24.4650001525879,24.6749992370605,5564000,23.3058052062988
2020-12-17,24.9400005340576,25.0524997711182,24.8449993133545,25.0025005340576,4518800,23.6151351928711
2020-12-18,25.0825004577637,25.0825004577637,24.3349990844727,24.75,8191600,23.3766498565674
2020-12-21,23.9950008392334,25.0074996948242,23.6474990844727,24.8050003051758,9676800,23.4285926818848
2020-12-22,24.7175006866455,24.7175006866455,24.2374992370605,24.3150005340576,6554800,22.965784072876
2020-12-23,24.5300006866455,24.9225006103516,24.5200004577637,24.5550003051758,4924400,23.2189636230469
2020-12-24,24.6350002288818,24.75,24.4650001525879,24.75,2828400,23.4033584594727
2020-12-28,25.1399993896484,25.5,25.0524997711182,25.2275009155273,5170400,23.8548793792725
2020-12-29,25.5725002288818,25.6399993896484,24.8824996948242,25.0725002288818,6122000,23.7083129882812
2020-12-30,25.2374992370605,25.4950008392334,25.1774997711182,25.2175006866455,3796000,23.845422744751
2020-12-31,25.2075004577637,25.7749996185303,25.0524997711182,25.6149997711182,4269200,24.2212886810303
2021-01-04,25.8624992370605,25.8700008392334,23.8724994659424,24.7749996185303,12685200,23.4269962310791
2021-01-05,24.6550006866455,25.4375,24.5450000762939,25.1525001525879,6730400,23.78395652771
2021-01-06,25.1000003814697,26.7250003814697,24.9575004577637,26.2250003814697,10137200,24.7981033325195
2021-01-07,26.6275005340576,27.1875,26.4325008392334,26.7849998474121,6680400,25.3276290893555
2021-01-08,26.9899997711182,27.0400009155273,26.1499996185303,26.9375,7847200,25.4718322753906
2021-01-11,26.2749996185303,26.9225006103516,26.2625007629395,26.7099990844727,5522400,25.2567157745361
2021-01-12,26.7250003814697,26.9675006866455,26.3850002288818,26.8525009155273,4091600,25.3914604187012
2021-01-13,26.8299999237061,27.0650005340576,26.6474990844727,26.8425006866455,4253200,25.382007598877
2021-01-14,27.0625,27.25,26.6350002288818,26.6725006103516,4627600,25.2212581634521
2021-01-15,26.1875,26.5125007629395,25.6700000762939,26.2024993896484,7573200,24.7768268585205
2021-01-19,26.7674999237061,26.8724994659424,26.3299999237061,26.4850006103516,4246000,25.0439548492432
2021-01-20,26.7950000762939,27.2775001525879,26.6700000762939,27.1399993896484,5022800,25.6633167266846
2021-01-21,27.2049999237061,27.375,26.9799995422363,27.1550006866455,4346400,25.6775016784668
2021-01-22,26.6275005340576,26.9325008392334,26.4349994659424,26.6599998474121,4338800,25.2094345092773
2021-01-25,26.4125003814697,26.6000003814697,25.5375003814697,26.6000003814697,9342000,25.1526947021484
2021-01-26,26.8099994659424,26.9599990844727,26.4699993133545,26.5149993896484,3988800,25.0723190307617
2021-01-27,25.7775001525879,25.8024997711182,24.625,24.9400005340576,8930400,23.5830154418945
2021-01-28,25.3525009155273,26.4375,25.3199996948242,25.5949993133545,7964400,24.2023792266846
2021-01-29,25.0774993896484,25.2950000762939,23.7350006103516,24.0249996185303,11654400,22.7177982330322
2021-02-01,24.6350002288818,24.8950004577637,24.1175003051758,24.5900001525879,6372400,23.2520618438721
2021-02-02,25.1875,26.1275005340576,25.1849994659424,25.7674999237061,5400800,24.3654975891113
2021-02-03,25.5550003051758,26.0249996185303,25.3400001525879,25.8349990844727,4343600,24.4293212890625
2021-02-04,26,26.7124996185303,25.9874992370605,26.6849994659424,3762000,25.2330722808838
2021-02-05,27.1350002288818,27.2000007629395,26.7549991607666,26.9125003814697,3816000,25.4481925964355
2021-02-08,27.2275009155273,27.5249996185303,27.1625003814697,27.5249996185303,3336800,26.0273704528809
2021-02-09,27.3724994659424,27.7000007629395,27.1875,27.5674991607666,2894400,26.0675563812256
