"Date","SOXL.Open","SOXL.High","SOXL.Low","SOXL.Close","SOXL.Volume","SOXL.Adjusted"
2020-02-14,21.6506671905518,21.9066677093506,20.6646671295166,21.0393333435059,11269500,20.3736877441406
2020-02-18,19.9333324432373,20.2826671600342,19.7339992523193,20.1653327941895,16186500,19.5273399353027
2020-02-19,20.9899997711182,21.8106670379639,20.9366664886475,21.7320003509521,13075500,21.0444393157959
2020-02-20,21.466667175293,21.6666679382324,19.7740001678467,20.7606678009033,20755500,20.1038436889648
2020-02-21,20.3446674346924,20.3666667938232,18.6666679382324,18.8966674804688,25333500,18.2988147735596
2020-02-24,16.2220001220703,17.0146675109863,15.934666633606,16.2006664276123,30187500,15.6881084442139
2020-02-25,16.8939990997314,16.9226665496826,14.4519996643066,14.71266746521,38751000,14.2471857070923
2020-02-26,15.0686674118042,15.7720003128052,14.533332824707,14.8360004425049,33132000,14.3666181564331
2020-02-27,13.4399995803833,14.3420000076294,12.6586666107178,12.7419996261597,38827500,12.3388681411743
2020-02-28,11.466667175293,13.8660001754761,11.4466667175293,13.6666669845581,45580500,13.2342834472656
2020-03-02,14.5,15.0206670761108,13.0206670761108,15.0200004577637,36516000,14.5447969436646
2020-03-03,15.210000038147,15.8226671218872,13.1180000305176,13.4993333816528,32919000,13.0722427368164
2020-03-04,14.3066673278809,15.4899997711182,13.7360000610352,15.4753332138062,20538000,14.9857234954834
2020-03-05,14.1906671524048,15.28600025177,13.7340002059937,14.0873327255249,23968500,13.641637802124
2020-03-06,13,13.5659999847412,12.1999998092651,13.2406673431396,26310000,12.8217573165894
2020-03-09,10.1353330612183,11.792667388916,9.86666679382324,9.88599967956543,31191000,9.57322597503662
2020-03-10,11.1280002593994,11.7733325958252,9.93333339691162,11.7733325958252,33006000,11.4008483886719
2020-03-11,10.7193326950073,11.1326665878296,9.42000007629395,9.77600002288818,33735000,9.46670722961426
2020-03-12,7.77400016784668,8.91533279418945,6.80133295059204,6.80266714096069,47734500,6.58744430541992
2020-03-13,8.07400035858154,8.73333263397217,6.53333282470703,8.66133308410645,43620000,8.38730430603027
2020-03-16,5.98533296585083,7.09733295440674,5.26666688919067,5.31866693496704,47341500,5.15039491653442
2020-03-17,5.32000017166138,5.99200010299683,4.38066720962524,5.84733295440674,73488000,5.66233539581299
2020-03-18,4.60066699981689,5.26399993896484,3.56666707992554,4.33333301544189,67953000,4.19623470306396
2020-03-19,4.21533298492432,5.06599998474121,3.84999990463257,4.66200017929077,67534500,4.51450395584106
2020-03-20,5.22066688537598,5.43266677856445,4.25333309173584,4.26333284378052,63204000,4.1284499168396
2020-03-23,4.53333282470703,4.93866682052612,4.08733320236206,4.65999984741211,63927000,4.51256608963013
2020-03-24,5.57000017166138,6.26599979400635,5.54733276367188,6.24933290481567,67669500,6.05846405029297
2020-03-25,6.36333322525024,7.01333284378052,5.70733308792114,6.00466680526733,65236500,5.82127237319946
2020-03-26,6.46933317184448,7.26666688919067,6.26666688919067,7.20533323287964,55215000,6.98526573181152
2020-03-27,6.47866678237915,6.81533288955688,6.04866695404053,6.09600019454956,51672000,5.90981435775757
2020-03-30,6.33066701889038,6.79866695404053,6.15733289718628,6.7519998550415,39718500,6.54577875137329
2020-03-31,6.76200008392334,7.08266687393188,6.16400003433228,6.31599998474121,50964000,6.12309503555298
2020-04-01,5.68733310699463,6.1560001373291,5.10666704177856,5.29400014877319,47541000,5.13230848312378
2020-04-02,5.18400001525879,5.79733276367188,5.17533302307129,5.77866697311401,43654500,5.60217380523682
2020-04-03,5.78399991989136,5.9606671333313,5.20800018310547,5.43533277511597,43627500,5.26932525634766
2020-04-06,6.13333320617676,7.17933320999146,6.12599992752075,7.1026668548584,51997500,6.88573551177979
2020-04-07,7.90933322906494,7.97933292388916,6.98066711425781,7.01333284378052,79462500,6.79912948608398
2020-04-08,7.39333295822144,7.80200004577637,7.06400012969971,7.71600008010864,50287500,7.48033618927002
2020-04-09,8.0406665802002,8.22933292388916,6.98600006103516,7.21000003814697,75898500,6.98979091644287
2020-04-13,7.15999984741211,7.52333307266235,6.96333312988281,7.46999979019165,36957000,7.24184942245483
2020-04-14,7.99266719818115,8.49266719818115,7.94066715240479,8.46199989318848,51487500,8.20355033874512
2020-04-15,7.97266721725464,7.97399997711182,7.50533294677734,7.77533292770386,37128000,7.53785705566406
2020-04-16,8.15733337402344,8.43466663360596,7.83400011062622,8.34733295440674,47277000,8.09238338470459
2020-04-17,8.85666656494141,8.88799953460693,8.26666736602783,8.56400012969971,47445000,8.30243682861328
2020-04-20,8.20066738128662,8.56666660308838,8,8.01133346557617,35502000,7.76664924621582
2020-04-21,7.64266681671143,7.77400016784668,6.76733303070068,6.88600015640259,60042000,6.67568588256836
2020-04-22,7.49533319473267,8.18333339691162,7.41333293914795,8.03933334350586,37150500,7.79379415512085
2020-04-23,8.08066654205322,8.33666706085205,7.75333309173584,7.8353328704834,42906000,7.59602451324463
2020-04-24,7.86399984359741,8.37800025939941,7.62666702270508,8.33399963378906,34429500,8.07946109771729
2020-04-27,8.66666698455811,8.91733264923096,8.54399967193604,8.67066669464111,42303000,8.40584564208984
2020-04-28,9.13266658782959,9.28800010681152,8.5019998550415,8.53533267974854,55147500,8.27464389801025
2020-04-29,8.97133255004883,9.85000038146973,8.9313325881958,9.76000022888184,42030000,9.46190929412842
2020-04-30,9.62466716766357,9.65533256530762,8.66800022125244,8.73400020599365,55264500,8.46724319458008
2020-05-01,8.13333320617676,8.16666698455811,7.32000017166138,7.40666723251343,65224500,7.18045139312744
2020-05-04,7.20866680145264,7.63600015640259,7.13399982452393,7.61466693878174,35217000,7.38209819793701
2020-05-05,8.05066680908203,8.43466663360596,7.84733295440674,8.00066661834717,47706000,7.75630760192871
2020-05-06,8.26666736602783,8.65799999237061,8.21399974822998,8.27799987792969,46401000,8.02516841888428
2020-05-07,8.71266746520996,8.81999969482422,8.38666725158691,8.52066707611084,32518500,8.26042652130127
2020-05-08,8.78266716003418,9.2819995880127,8.69400024414062,9.26533317565918,38311500,8.98234748840332
2020-05-11,8.96266746520996,9.48266696929932,8.93933296203613,9.23999977111816,27099000,8.95779037475586
2020-05-12,9.43466663360596,9.51799964904785,8.45666694641113,8.45666694641113,34702500,8.19837856292725
2020-05-13,8.68533325195312,8.73999977111816,7.62533283233643,8.00133323669434,53503500,7.75695514678955
2020-05-14,7.81333303451538,8.66666698455811,7.40000009536743,8.64066696166992,54496500,8.37676334381104
2020-05-15,7.78666687011719,8.19133281707764,7.6399998664856,8.09933280944824,55647000,7.85196161270142
2020-05-18,8.66666698455811,9.35000038146973,8.66666698455811,9.23266696929932,42394500,8.95068073272705
2020-05-19,9.18599987030029,9.76266670227051,9.10733318328857,9.12199974060059,40813500,8.84339427947998
2020-05-20,9.67666721343994,10.3133325576782,9.67133331298828,10.1593332290649,39808500,9.84904289245605
2020-05-21,10.1560001373291,10.1646671295166,9.32400035858154,9.36999988555908,37935000,9.08382034301758
2020-05-22,9.44933319091797,9.53266716003418,9.03400039672852,9.50599956512451,25134000,9.21566581726074
2020-05-26,10.2493333816528,10.3879995346069,9.74866676330566,9.80066680908203,41682000,9.5013313293457
2020-05-27,9.91800022125244,10.2266674041748,9.04599952697754,10.2193326950073,41941500,9.90721225738525
2020-05-28,10.0533332824707,10.4180002212524,9.39999961853027,9.54866695404053,33565500,9.25702857971191
2020-05-29,9.67733287811279,10.3780002593994,9.56666660308838,10.2740001678467,38440500,9.96020984649658
2020-06-01,10.0719995498657,10.2740001678467,9.86666679382324,10.1466665267944,21564000,9.83676242828369
2020-06-02,10.2320003509521,10.8000001907349,10.0733327865601,10.8000001907349,34992000,10.4701442718506
2020-06-03,11.2193326950073,11.8766670227051,11.2193326950073,11.7466669082642,30483000,11.3878974914551
2020-06-04,11.6433334350586,12.3140001296997,11.4779996871948,12.0559997558594,31461000,11.687783241272
2020-06-05,12.9273328781128,13.466667175293,12.8266668319702,12.9340000152588,26946000,12.5389671325684
2020-06-08,13.260666847229,13.260666847229,12.457332611084,12.8553333282471,25800000,12.4627017974854
2020-06-09,12.4133329391479,13.0100002288818,12.2813329696655,12.8773326873779,22317000,12.4840316772461
2020-06-10,13.1533327102661,13.3826665878296,12.8553333282471,12.996000289917,23647500,12.5990753173828
2020-06-11,12.0013332366943,12.1560001373291,10.5013332366943,10.5159997940063,47562000,10.1948156356812
2020-06-12,11.4919996261597,11.5986671447754,10.2593326568604,10.9519996643066,35401500,10.6175003051758
2020-06-15,10.260666847229,11.4619998931885,10.1153326034546,11.4326667785645,29254500,11.0834894180298
2020-06-16,12.4060001373291,12.6213331222534,11.4326667785645,12.0386667251587,30856500,11.6709756851196
2020-06-17,12.2959995269775,12.6686668395996,12.1339998245239,12.3719997406006,21156000,11.9941320419312
2020-06-18,12.2066669464111,12.4806671142578,12.1020002365112,12.3146667480469,13989000,11.9385509490967
2020-06-19,12.739333152771,12.8599996566772,12.0059995651245,12.0666666030884,29616000,11.6981229782104
2020-06-22,12.1266670227051,12.449333190918,11.7080001831055,12.3893327713013,19461000,12.0109338760376
2020-06-23,12.6239995956421,12.8800001144409,12.4213333129883,12.4913330078125,18909000,12.115948677063
2020-06-24,12.2580003738403,12.4840002059937,11.3680000305176,11.6520004272461,31200000,11.3018388748169
2020-06-25,11.6386671066284,11.9913330078125,11.0900001525879,11.9386672973633,21685500,11.5798950195312
2020-06-26,11.8000001907349,12.0053329467773,11.1579999923706,11.2239999771118,21492000,10.886700630188
2020-06-29,11.2480001449585,11.6193332672119,10.8339996337891,11.6099996566772,17931000,11.2610988616943
2020-06-30,11.7466669082642,12.6493330001831,11.7466669082642,12.5473327636719,32251500,12.1702642440796
2020-07-01,12.5553331375122,12.5620002746582,11.989333152771,12.0226669311523,21469500,11.6613674163818
2020-07-02,12.5273332595825,12.8039999008179,12.3286666870117,12.4700002670288,24289500,12.0952577590942
2020-07-06,13.1053333282471,13.5946674346924,13.0880002975464,13.4700002670288,21822000,13.065203666687
2020-07-07,13.2986669540405,13.6133327484131,12.8999996185303,12.9720001220703,17728500,12.5821714401245
2020-07-08,13.3000001907349,13.533332824707,12.9546670913696,13.5086669921875,14014500,13.102710723877
2020-07-09,13.6666669845581,14.292667388916,13.0699996948242,14.0459995269775,25341000,13.623893737793
2020-07-10,14.0733327865601,14.1979999542236,13.4813327789307,13.9060001373291,16764000,13.4881029129028
2020-07-13,14.4926671981812,14.9613332748413,13.1333332061768,13.2119998931885,24480000,12.8149585723877
2020-07-14,12.993332862854,13.9619998931885,12.4013328552246,13.9119997024536,25491000,13.4939203262329
2020-07-15,14.1999998092651,14.2106666564941,13.1333332061768,13.7726669311523,20254500,13.3587770462036
2020-07-16,13.3339996337891,13.7653331756592,13.1266670227051,13.6046667098999,13903500,13.1958265304565
2020-07-17,13.8540000915527,14.0033330917358,13.6000003814697,13.8566665649414,12028500,13.4402513504028
2020-07-20,13.9219999313354,14.7746667861938,13.6273326873779,14.7106666564941,16717500,14.2685880661011
2020-07-21,14.9653329849243,15.0353326797485,14.246000289917,14.3993330001831,16822500,13.966609954834
2020-07-22,14.533332824707,14.9033327102661,14.2173328399658,14.5719995498657,13956000,14.1340866088867
2020-07-23,14.5520000457764,14.9406671524048,13.5100002288818,13.8933334350586,22534500,13.4758186340332
2020-07-24,13.1579999923706,13.8333330154419,12.6306667327881,13.2313327789307,19546500,12.8337116241455
2020-07-27,13.7333326339722,14.5006666183472,13.7153329849243,14.4846668243408,17731500,14.0493783950806
2020-07-28,14.2313327789307,14.2313327789307,13.5533332824707,13.6280002593994,20592000,13.2184572219849
2020-07-29,14.0500001907349,14.6526670455933,13.9546670913696,14.510666847229,19687500,14.0745992660522
2020-07-30,14.3106670379639,15.3753328323364,14.2993326187134,15.3599996566772,25672500,14.8984069824219
2020-07-31,15.4739999771118,15.4753332138062,14.4473333358765,15.1006669998169,26299500,14.6468667984009
2020-08-03,15.3906669616699,16.0779991149902,15.3900003433228,15.9993333816528,16984500,15.5185289382935
2020-08-04,15.9266672134399,16.7106666564941,15.8826665878296,16.6866664886475,12100500,16.1852073669434
2020-08-05,16.6346664428711,16.8506679534912,16.2666664123535,16.6539993286133,12822000,16.1535186767578
2020-08-06,16.53733253479,16.6733322143555,16.0860004425049,16.5933322906494,10840500,16.0946769714355
2020-08-07,16.474666595459,16.7333335876465,15.4440002441406,16.029333114624,17872500,15.547625541687
2020-08-10,16.1246662139893,16.2326679229736,15.3346672058105,16.0393333435059,11625000,15.5573263168335
2020-08-11,15.9940004348755,16.4740009307861,15.3833332061768,15.5080003738403,15201000,15.0419578552246
2020-08-12,15.9053325653076,17.1553325653076,15.7746667861938,17.0699996948242,18397500,16.5570182800293
2020-08-13,17.0773334503174,17.0773334503174,16.2686672210693,16.5113334655762,12742500,16.0151424407959
2020-08-14,16.6533336639404,17.0659999847412,16.308666229248,16.453332901001,12001500,15.9588804244995
2020-08-17,16.8586673736572,17.2813339233398,16.779333114624,17.076000213623,11739000,16.5628433227539
2020-08-18,17.2759990692139,17.3746662139893,16.6259994506836,16.7940006256104,11410500,16.2893104553223
2020-08-19,16.8126678466797,16.9313335418701,16.3193321228027,16.4680004119873,10309500,15.9731130599976
2020-08-20,15.9793329238892,16.2806663513184,15.6933326721191,16.0393333435059,16498500,15.5573263168335
2020-08-21,16.0453338623047,16.3999996185303,15.7666673660278,16.3926677703857,10789500,15.9000406265259
2020-08-24,16.8893337249756,17.0480003356934,16.474666595459,16.8460006713867,11776500,16.339750289917
2020-08-25,16.8766670227051,17.3913326263428,16.8766670227051,17.3886661529541,11626500,16.8661041259766
2020-08-26,17.5046672821045,17.7193336486816,17.2593326568604,17.5846672058105,11527500,17.0562171936035
2020-08-27,17.6639995574951,17.7593326568604,16.5893325805664,16.8993320465088,17893500,16.3914813995361
2020-08-28,17.0053329467773,17.8726673126221,16.8973331451416,17.8566665649414,13989000,17.3200454711914
2020-08-31,17.8406677246094,18.1933326721191,17.3873329162598,17.8066673278809,12093000,17.2715530395508
2020-09-01,18.1266670227051,18.8333320617676,17.8706665039062,18.8093338012695,10255500,18.244083404541
2020-09-02,19.6280002593994,20.7593326568604,19.1213321685791,20.4966678619385,18729000,19.880708694458
2020-09-03,19.5713329315186,19.6000003814697,16.6026668548584,16.9986667633057,37044000,16.4878311157227
2020-09-04,16.6159992218018,17.3633327484131,14.6706666946411,16.5273323059082,26686500,16.0306625366211
2020-09-08,14.7086668014526,15.6126670837402,14.1313333511353,14.173999786377,21556500,13.7480487823486
2020-09-09,15.2093334197998,15.6866674423218,14.6666669845581,15.3459997177124,19171500,14.8848266601562
2020-09-10,15.8500003814697,16.0793323516846,14.4266672134399,14.7086668014526,19227000,14.2666482925415
2020-09-11,15.029333114624,15.4753332138062,14.1913328170776,14.6573333740234,14871000,14.2168579101562
2020-09-14,15.5533332824707,15.8540000915527,15.210000038147,15.5839996337891,11850000,15.1156778335571
2020-09-15,16.1539993286133,16.6860008239746,16.0979995727539,16.3853321075439,11725500,15.8929290771484
2020-09-16,16.5919990539551,16.7819995880127,15.8333330154419,15.8920001983643,10791000,15.414421081543
2020-09-17,14.7493333816528,15.9713325500488,14.5546674728394,15.8193330764771,14704500,15.3439350128174
2020-09-18,16.0146675109863,16.2026672363281,14.5200004577637,15.0819997787476,17329500,14.6287631988525
2020-09-21,14.1893329620361,15.0319995880127,13.8940000534058,15.0093326568604,25779000,14.5582790374756
2020-09-22,15.3573331832886,15.5766668319702,14.5513334274292,15.5533332824707,13864500,15.0859298706055
2020-09-23,15.4646673202515,15.7866668701172,14.2626667022705,14.3953332901001,14178000,13.9627313613892
2020-09-24,14.0946674346924,15.4073333740234,14.0666666030884,14.8159999847412,24952500,14.3707571029663
2020-09-25,14.8959999084473,15.5500001907349,14.2239999771118,15.4553327560425,15505500,14.9908752441406
2020-09-28,16.041332244873,16.7326679229736,15.7620000839233,16.7173328399658,15123000,16.2149505615234
2020-09-29,16.6079998016357,17.2719993591309,16.6079998016357,16.8566665649414,19848000,16.35009765625
2020-09-30,16.7006664276123,17.3986663818359,16.6000003814697,16.8793334960938,20143500,16.3720817565918
2020-10-01,17.5219993591309,18.0786666870117,17.3406677246094,17.9273338317871,18271500,17.3885898590088
2020-10-02,16.6713333129883,17.4519996643066,16.2840003967285,16.3293323516846,24060000,15.8386096954346
2020-10-05,16.7906665802002,17.9253330230713,16.7686672210693,17.9233322143555,14751000,17.3847026824951
2020-10-06,17.8626670837402,18.8893337249756,17.4006671905518,17.6173324584961,16638000,17.0879020690918
2020-10-07,18.3706665039062,18.783332824707,18.3506679534912,18.6800003051758,13549500,18.1186370849609
2020-10-08,19.1700000762939,19.4326667785645,18.9526672363281,19.3286666870117,11172000,18.7478103637695
2020-10-09,20.0193328857422,20.496000289917,19.9233322143555,20.3426666259766,18609000,19.7313346862793
2020-10-12,21.0893325805664,21.5533332824707,20.8013324737549,21.2259998321533,15901500,20.5881252288818
2020-10-13,21.2506675720215,21.6760005950928,20.8339996337891,21.2006664276123,14068500,20.5635547637939
2020-10-14,21.3386669158936,21.5926666259766,20.4946670532227,20.8646678924561,11320500,20.2376518249512
2020-10-15,19.800666809082,20.8293323516846,19.5753326416016,20.7000007629395,10518000,20.0779361724854
2020-10-16,21.2119998931885,21.216667175293,20.3640003204346,20.4046669006348,8916000,19.7914733886719
2020-10-19,20.8666667938232,21.2626667022705,19.8453330993652,20.076000213623,11283000,19.4726867675781
2020-10-20,20.3606662750244,20.5206661224365,19.8433322906494,20.011999130249,6909000,19.4106025695801
2020-10-21,20.1553325653076,20.25,19.5493335723877,19.5893325805664,8161500,19.0006427764893
2020-10-22,19.7259998321533,19.9206676483154,18.9126663208008,19.6580009460449,9789000,19.0672454833984
2020-10-23,19.4793338775635,19.4793338775635,18.8353328704834,19.3700008392334,6975000,18.7879028320312
2020-10-26,18.8833332061768,19.1333332061768,17.3999996185303,18.1326675415039,13960500,17.5877571105957
2020-10-27,18.5166664123535,18.6653327941895,17.7266674041748,17.945333480835,7834500,17.4060440063477
2020-10-28,17.0746669769287,17.0853328704834,16.0939998626709,16.1593322753906,15634500,15.6737184524536
2020-10-29,16.2673320770264,17.8973331451416,16.1319999694824,17.4459991455078,10749000,16.9217185974121
2020-10-30,16.8953323364258,17.1846675872803,16.0073337554932,16.5966663360596,11187000,16.0979099273682
2020-11-02,17.1420001983643,17.3999996185303,16.423999786377,16.8640003204346,10897500,16.3572120666504
2020-11-03,17.3333320617676,18.2593326568604,17.2946662902832,17.8673324584961,12472500,17.3303890228271
2020-11-04,18.9633331298828,19.9686660766602,18.283332824707,19.7399997711182,17590500,19.1467838287354
2020-11-05,21.3333320617676,22.4906673431396,21.3266677856445,22.3433322906494,20565000,21.6718807220459
2020-11-06,22.1493320465088,23.6800003051758,21.9340000152588,23.4926662445068,15370500,22.7866764068604
2020-11-09,24.9619998931885,25.5986671447754,22.5540008544922,22.5953330993652,16741500,21.9163093566895
2020-11-10,21.996000289917,22.292667388916,20.4066677093506,20.5633335113525,16570500,19.9453735351562
2020-11-11,21.5306663513184,22.9120006561279,21.4993324279785,22.8040008544922,11782500,22.1187019348145
2020-11-12,22.8426666259766,23.0933322906494,21.5806674957275,21.9213333129883,11928000,21.2625675201416
2020-11-13,22.6599998474121,23.3120002746582,22.2786674499512,22.7346668243408,10963500,22.0514545440674
2020-11-16,23.2700004577637,24.4466667175293,23.1000003814697,24.4113330841064,12468000,23.677734375
2020-11-17,24.1560001373291,24.2159996032715,23.2813339233398,23.8166675567627,9009000,23.1009407043457
2020-11-18,23.9186668395996,24.4540004730225,23.2726669311523,23.3113327026367,10455000,22.6107921600342
2020-11-19,23.2333335876465,24.4060001373291,22.6806678771973,24.3933334350586,8220000,23.6602745056152
2020-11-20,24.3706665039062,24.978666305542,23.9080009460449,23.9973335266113,11338500,23.2761783599854
2020-11-23,24.4340000152588,25.2919998168945,24.0839996337891,25.0833320617676,11436000,24.3295383453369
2020-11-24,25.533332824707,25.5666675567627,24.3093338012695,25.4886665344238,9943500,24.7226905822754
2020-11-25,25.3666667938232,25.8613338470459,24.9120006561279,25.2159996032715,6964500,24.4582138061523
2020-11-27,25.7213325500488,26.6053333282471,25.720666885376,26.0839996337891,8937000,25.3001308441162
2020-11-30,26.2360000610352,27.1506671905518,25.2686672210693,27.0646667480469,10632000,26.2513294219971
2020-12-01,27.746000289917,28.9326667785645,27.533332824707,28.5006675720215,12735000,27.6441783905029
2020-12-02,28.2186660766602,29.1019992828369,28.0666675567627,28.7173328399658,7210500,27.8543319702148
2020-12-03,29.2313327789307,29.6860008239746,28.6340007781982,28.7606678009033,7801500,27.8963642120361
2020-12-04,29.2353324890137,31.1933326721191,28.978666305542,31.1546669006348,10473000,30.2184238433838
2020-12-07,31.7360000610352,31.7360000610352,30.6879997253418,31.5620002746582,8889000,30.6135120391846
2020-12-08,31.4506664276123,32.2733345031738,31.041332244873,31.9599990844727,6286500,30.9995498657227
2020-12-09,31.6066665649414,32.1613311767578,28.6180000305176,29.2266674041748,19231500,28.3483562469482
2020-12-10,28.6200008392334,29.82200050354,28.1340007781982,29.1700000762939,11490000,28.2933959960938
2020-12-11,28.4133338928223,28.8593330383301,27.2666664123535,28.1633338928223,13248000,27.3169746398926
2020-12-14,28.9886665344238,29.6833324432373,28.7999992370605,29.2240009307861,10854000,28.3457736968994
2020-12-15,30.2813339233398,30.6873321533203,29.7506675720215,30.4426670074463,7351500,29.5278186798096
2020-12-16,30.7099990844727,30.7220001220703,29.6959991455078,30.3753337860107,6372000,29.4625091552734
2020-12-17,30.9193325042725,30.9906673431396,30.1806678771973,30.5380001068115,6106500,29.6202850341797
2020-12-18,30.7333335876465,30.8666667938232,29.5573329925537,30.1393337249756,8797500,29.2336006164551
2020-12-21,29,29.6940002441406,28.1666679382324,29.5459995269775,11620500,28.6581001281738
2020-12-22,29.7006664276123,29.8206672668457,28.7546672821045,29.4333324432373,6235500,28.5520973205566
2020-12-23,29.6233329772949,29.7993335723877,28.783332824707,28.82200050354,4338000,27.9590740203857
2020-12-24,29.1666679382324,29.6606674194336,29.029333114624,29.6539993286133,2637000,28.7661590576172
2020-12-28,30.6219997406006,30.7333335876465,29.3680000305176,29.4853324890137,7542000,28.6025428771973
2020-12-29,29.8666667938232,29.8666667938232,28.2840003967285,29.2586669921875,7833000,28.3826656341553
2020-12-30,29.6720008850098,30.8913326263428,29.6000003814697,30.771333694458,7807500,29.8500423431396
2020-12-31,30.7746677398682,31.1833324432373,30.1773338317871,31.0986671447754,5871000,30.1675758361816
2021-01-04,31.6720008850098,33.6546669006348,29.9306678771973,30.6693325042725,17731500,29.7510948181152
2021-01-05,30.4440002441406,32.5053329467773,30.4440002441406,32.4459991455078,8538000,31.4745674133301
2021-01-06,31.5279998779297,34.1606674194336,31.2840003967285,32.207332611084,16782000,31.2430438995361
2021-01-07,33.6459999084473,36.1213340759277,33.6153335571289,35.7566680908203,10443000,34.6861228942871
2021-01-08,37.5073318481445,37.9420013427734,34.6293334960938,35.7866668701172,13090500,34.7152214050293
2021-01-11,34.96533203125,37.8740005493164,34.9339981079102,37.0900001525879,9625500,35.9795341491699
2021-01-12,37.6653327941895,38.7586669921875,36.7060012817383,37.8186683654785,10501500,36.6863822937012
2021-01-13,38.6206665039062,38.9333343505859,37.4000015258789,37.9193344116211,6897000,36.7840270996094
2021-01-14,39.2200012207031,41.6126670837402,39.2200012207031,40.3866653442383,11373000,39.1774978637695
2021-01-15,40.1920013427734,40.3133316040039,37.1053314208984,37.8240013122559,16302000,36.6915550231934
2021-01-19,39.5139999389648,41.7953338623047,39.4113311767578,41.6666679382324,13351500,40.4191741943359
2021-01-20,43.1633338928223,43.5213317871094,40.9513320922852,41.3193321228027,11220000,40.0822372436523
2021-01-21,42.3886680603027,43.5200004577637,41.0973320007324,43.1586685180664,11056500,41.8665046691895
2021-01-22,42,42.476001739502,40.773998260498,40.7900009155273,12573000,39.5687522888184
2021-01-25,42.0133323669434,42.1399993896484,38.6273345947266,40.96533203125,12499500,39.7388229370117
2021-01-26,41.0466651916504,41.0466651916504,39,39.0553321838379,7641000,37.8860282897949
2021-01-27,36.8666687011719,37.0486679077148,32.5386657714844,33.1440010070801,25056000,32.1516723632812
2021-01-28,35.0006675720215,36.5766677856445,34.1733322143555,35.1339988708496,16110000,34.0820846557617
2021-01-29,35.3373336791992,35.8213348388672,32.9006652832031,33.4006652832031,15256500,32.4006538391113
2021-02-01,35.0859985351562,37.5273323059082,34.6366653442383,37.3479995727539,13749000,36.2298049926758
2021-02-02,39.1326675415039,39.1599998474121,37.466667175293,39.0480003356934,10789500,37.8789100646973
