"Date","DIA.Open","DIA.High","DIA.Low","DIA.Close","DIA.Volume","DIA.Adjusted"
2020-04-13,236.410003662109,236.690002441406,230.960006713867,233.960006713867,6761900,210.122741699219
2020-04-14,238.699996948242,240.470001220703,236.880004882812,239.679992675781,5391900,215.259948730469
2020-04-15,234.479995727539,236.580001831055,232.389999389648,235.080001831055,6828000,211.128631591797
2020-04-16,235.699996948242,236.059997558594,232.179992675781,235.339996337891,6126400,211.362106323242
2020-04-17,241.600006103516,242.660003662109,238.25,242.429992675781,5924500,217.850082397461
2020-04-20,238.240005493164,241.110000610352,236.259994506836,236.639999389648,7357400,212.647079467773
2020-04-21,231.330001831055,233.339996337891,229.410003662109,230.220001220703,6571400,206.878005981445
2020-04-22,234.399993896484,236.270004272461,233.389999389648,234.770004272461,4318000,210.966781616211
2020-04-23,235.509994506836,238.919998168945,234.830001831055,235.070007324219,6364800,211.236282348633
2020-04-24,236.610000610352,238.330001831055,234.199996948242,237.830001831055,3568500,213.716430664062
2020-04-27,239.119995117188,242.190002441406,238.449996948242,241.320007324219,3632500,216.852584838867
2020-04-28,245.009994506836,245.160003662109,240.360000610352,241.089996337891,4709900,216.645889282227
2020-04-29,245.479995727539,247.669998168945,244.199996948242,246.449996948242,5015300,221.462463378906
2020-04-30,244.199996948242,245.169998168945,241.910003662109,243.220001220703,4928900,218.559936523438
2020-05-01,239.580001831055,240.330001831055,236.5,237.279998779297,4723500,213.222259521484
2020-05-04,235.210006713867,237.75,233.639999389648,237.419998168945,3845500,213.348083496094
2020-05-05,240.020004272461,241.740005493164,238.699996948242,238.800003051758,3143500,214.588119506836
2020-05-06,240.339996337891,240.539993286133,236.600006103516,236.860000610352,3082300,212.844863891602
2020-05-07,239.240005493164,241.179992675781,238.550003051758,238.910003662109,3411500,214.686920166016
2020-05-08,242.270004272461,243.800003051758,241.339996337891,243.619995117188,3894800,218.91943359375
2020-05-11,241.679992675781,243.940002441406,241,242.559997558594,2743000,217.966918945312
2020-05-12,243.809997558594,244.139999389648,237.940002441406,238.080001831055,6433900,213.941070556641
2020-05-13,236.960006713867,237.5,231.020004272461,232.820007324219,7531300,209.214401245117
2020-05-14,230.080001831055,236.759994506836,228.300003051758,236.75,6964500,212.745956420898
2020-05-15,234.160003662109,237.25,233.410003662109,236.910003662109,4811100,213.305999755859
2020-05-18,243.509994506836,247.199996948242,243.360000610352,245.929992675781,5207700,221.427383422852
2020-05-19,245.449996948242,246.020004272461,242.070007324219,242.220001220703,4404700,218.086959838867
2020-05-20,245.399993896484,246.580001831055,244.729995727539,245.729995727539,3280600,221.247192382812
2020-05-21,245.550003051758,247.380004882812,243.880004882812,245.020004272461,3378200,220.607986450195
2020-05-22,244.910003662109,245.100006103516,243.169998168945,244.880004882812,2521100,220.481887817383
2020-05-26,250.839996337891,252.020004272461,249.880004882812,250.25,4872300,225.316909790039
2020-05-27,253.729995727539,255.789993286133,250.330001831055,255.770004272461,5326100,230.286880493164
2020-05-28,257.869995117188,257.940002441406,253.889999389648,254.350006103516,4957600,229.008392333984
2020-05-29,253.270004272461,255.320007324219,250.679992675781,254.289993286133,5082300,228.954330444336
2020-06-01,253.779998779297,255.550003051758,252.699996948242,255.270004272461,2060800,229.836715698242
2020-06-02,256.549987792969,257.920013427734,255.710006713867,257.850006103516,3045800,232.159637451172
2020-06-03,260.350006103516,264,259.660003662109,263.170013427734,5184500,236.949615478516
2020-06-04,262.369995117188,264.429992675781,261.390014648438,263.329986572266,3937100,237.093643188477
2020-06-05,270.399993896484,273.950012207031,269.790008544922,271.540008544922,7866800,244.485748291016
2020-06-08,272.899993896484,276.380004882812,272.899993896484,276.279998779297,4667600,248.753433227539
2020-06-09,273.239990234375,275.019989013672,272.130004882812,273.380004882812,4632600,246.142395019531
2020-06-10,273.200012207031,274.179992675781,270.010009765625,270.459991455078,6531200,243.513381958008
2020-06-11,262.140014648438,263.510009765625,251.380004882812,252.029998779297,14257800,226.919586181641
2020-06-12,259,260.320007324219,251.429992675781,256.739990234375,9817200,231.160308837891
2020-06-15,250.289993286133,259.600006103516,249.100006103516,258.350006103516,7421300,232.609832763672
2020-06-16,267.089996337891,267.140014648438,258.690002441406,263.820007324219,9238000,237.535003662109
2020-06-17,264.609985351562,264.700012207031,261.260009765625,261.820007324219,3669300,235.734237670898
2020-06-18,260.040008544922,262.260009765625,259.109985351562,261.450012207031,3268700,235.401000976562
2020-06-19,264.209991455078,264.459991455078,257.609985351562,258.799987792969,5852600,233.688049316406
2020-06-22,257.880004882812,260.579986572266,256.679992675781,260.320007324219,2823500,235.060577392578
2020-06-23,262.829986572266,263.149993896484,261.019989013672,261.5,2948000,236.126022338867
2020-06-24,259.220001220703,259.519989013672,252.940002441406,254.630004882812,5903500,229.922714233398
2020-06-25,253.339996337891,257.709991455078,252.059997558594,257.440002441406,4312300,232.460021972656
2020-06-26,255.649993896484,256.049987792969,249.699996948242,250.380004882812,5331400,226.085144042969
2020-06-29,252.179992675781,256.119995117188,250.949996948242,255.910003662109,3759000,231.078491210938
2020-06-30,255.070007324219,259.049987792969,254.720001220703,257.869995117188,3667900,232.84831237793
2020-07-01,258.869995117188,260.260009765625,257.140014648438,257.309997558594,3575300,232.342651367188
2020-07-02,261.149993896484,262.170013427734,257.880004882812,258.420013427734,3830000,233.345001220703
2020-07-06,262.160003662109,263.049987792969,260.869995117188,263,2989100,237.480499267578
2020-07-07,261.100006103516,261.850006103516,258.779998779297,259.040008544922,2828700,233.904861450195
2020-07-08,259.640014648438,261.190002441406,258.25,260.720001220703,2837800,235.421752929688
2020-07-09,260.869995117188,261.190002441406,255.350006103516,257.239990234375,3995600,232.27946472168
2020-07-10,257.200012207031,261.160003662109,256.459991455078,260.820007324219,3110100,235.512115478516
2020-07-13,263.059997558594,266.519989013672,260.579986572266,261.040008544922,4876000,235.710693359375
2020-07-14,260.540008544922,267.049987792969,260.100006103516,266.589996337891,7614300,240.722198486328
2020-07-15,270.470001220703,270.540008544922,267.049987792969,268.910003662109,5220600,242.817077636719
2020-07-16,267.160003662109,268.929992675781,266.019989013672,267.470001220703,2478100,241.51676940918
2020-07-17,267.950012207031,268.070007324219,266.170013427734,266.739990234375,3415100,241.047836303711
2020-07-20,266.390014648438,267.640014648438,265.029998779297,266.820007324219,4017400,241.120086669922
2020-07-21,268.820007324219,270.269989013672,267.649993896484,268.339996337891,3173200,242.493759155273
2020-07-22,267.820007324219,270.350006103516,267.769989013672,269.980010986328,2039300,243.975646972656
2020-07-23,269.640014648438,269.779998779297,265.619995117188,266.690002441406,2838000,241.002639770508
2020-07-24,265.149993896484,266.339996337891,264.049987792969,264.690002441406,2637700,239.195251464844
2020-07-27,264.769989013672,266.309997558594,264.350006103516,265.950012207031,2637900,240.333923339844
2020-07-28,264.920013427734,265.609985351562,263.630004882812,263.929992675781,1989300,238.508377075195
2020-07-29,264.190002441406,266.070007324219,263.799987792969,265.5,1917900,239.927185058594
2020-07-30,262.480010986328,263.820007324219,259.940002441406,263.279998779297,3055600,237.921096801758
2020-07-31,263.760009765625,264.489990234375,260.179992675781,264.350006103516,3306800,238.888031005859
2020-08-03,265.670013427734,267.149993896484,265.350006103516,266.720001220703,2569300,241.029815673828
2020-08-04,266.290008544922,268.420013427734,266.029998779297,268.410003662109,1909800,242.556945800781
2020-08-05,269.989990234375,272.269989013672,269.899993896484,272,2122900,245.801193237305
2020-08-06,271.630004882812,274.029998779297,271.570007324219,273.899993896484,1948100,247.518188476562
2020-08-07,273.230010986328,274.820007324219,272.480010986328,274.619995117188,2311300,248.168838500977
2020-08-10,275.510009765625,278.279998779297,275.480010986328,278.140014648438,2313900,251.349807739258
2020-08-11,280.899993896484,281.779998779297,276.470001220703,277.190002441406,4546400,250.491302490234
2020-08-12,279.839996337891,280.739990234375,278.720001220703,280.040008544922,2641600,253.066665649414
2020-08-13,279.130004882812,280.220001220703,278.230010986328,279.420013427734,1668300,252.506378173828
2020-08-14,278.230010986328,280.160003662109,277.899993896484,279.799987792969,2247000,252.849868774414
2020-08-17,280.140014648438,280.25,278.5,278.950012207031,2436900,252.081726074219
2020-08-18,279.100006103516,279.369995117188,277.109985351562,278.200012207031,1678300,251.403900146484
2020-08-19,278.679992675781,279.739990234375,276.970001220703,277.429992675781,3374300,250.708206176758
2020-08-20,276.040008544922,278.339996337891,275.869995117188,277.869995117188,2063700,251.105834960938
2020-08-21,277.040008544922,279.609985351562,276.859985351562,279.290008544922,2601200,252.938751220703
2020-08-24,281.720001220703,283.25,280.470001220703,283.179992675781,2622800,256.461761474609
2020-08-25,284.230010986328,284.230010986328,281.019989013672,282.619995117188,3346000,255.954559326172
2020-08-26,282.609985351562,283.609985351562,281.570007324219,283.429992675781,2647500,256.688232421875
2020-08-27,284.440002441406,286.450012207031,283.679992675781,285.040008544922,3432800,258.146179199219
2020-08-28,286.230010986328,287.450012207031,285,286.700012207031,2715500,259.649719238281
2020-08-31,286.260009765625,286.339996337891,283.890014648438,284.279998779297,4070100,257.458068847656
2020-09-01,283.730010986328,286.929992675781,283.170013427734,286.790008544922,3023600,259.731170654297
2020-09-02,288.079986572266,292.059997558594,287.600006103516,291.209991455078,3464300,263.734069824219
2020-09-03,290.970001220703,292.359985351562,281.100006103516,283.339996337891,6118500,256.606536865234
2020-09-04,284.910003662109,285.790008544922,277.010009765625,281.769989013672,7145800,255.18473815918
2020-09-08,278.820007324219,278.829986572266,275.010009765625,275.420013427734,4780100,249.433975219727
2020-09-09,278.089996337891,282.489990234375,277.390014648438,279.850006103516,3488900,253.446014404297
2020-09-10,281.130004882812,282.170013427734,274.850006103516,275.790008544922,3455800,249.768981933594
2020-09-11,276.950012207031,278.820007324219,274.959991455078,277.089996337891,2787500,250.946487426758
2020-09-14,278.920013427734,281.429992675781,278.670013427734,280.529998779297,2371700,254.061782836914
2020-09-15,282.420013427734,282.899993896484,279.880004882812,280.579986572266,2331800,254.107086181641
2020-09-16,281.540008544922,284.230010986328,280.779998779297,281.029998779297,2651800,254.514465332031
2020-09-17,277.690002441406,281.149993896484,277.089996337891,279.570007324219,3305300,253.192413330078
2020-09-18,279.019989013672,279.399993896484,274.769989013672,276.519989013672,3156700,251.029006958008
2020-09-21,271.579986572266,272.170013427734,267.049987792969,271.440002441406,5936900,246.417327880859
2020-09-22,271.670013427734,273.239990234375,269.790008544922,272.809997558594,3169800,247.661056518555
2020-09-23,274.179992675781,274.589996337891,267.079986572266,267.579986572266,3575900,242.913192749023
2020-09-24,266.859985351562,270.880004882812,265.269989013672,268.100006103516,4432100,243.385223388672
2020-09-25,266.760009765625,272.309997558594,266.230010986328,271.700012207031,3606800,246.653396606445
2020-09-28,275.260009765625,277.119995117188,274.720001220703,275.899993896484,2790200,250.466171264648
2020-09-29,275.600006103516,275.980010986328,273.290008544922,274.420013427734,1971100,249.122650146484
2020-09-30,275,280.170013427734,275,277.5,4028500,251.918716430664
2020-10-01,279.329986572266,280.350006103516,276.570007324219,278.140014648438,2968000,252.499816894531
2020-10-02,274.170013427734,278.510009765625,273.600006103516,276.799987792969,4771600,251.283401489258
2020-10-05,278.790008544922,281.589996337891,278.75,281.510009765625,1862500,255.559127807617
2020-10-06,282.540008544922,283.519989013672,277.239990234375,277.720001220703,4364400,252.118545532227
2020-10-07,280.279998779297,283.670013427734,280.230010986328,282.920013427734,2422600,256.839080810547
2020-10-08,284.519989013672,284.679992675781,282.690002441406,284.290008544922,2148000,258.082672119141
2020-10-09,285.609985351562,286.809997558594,284.410003662109,285.929992675781,2549100,259.57177734375
2020-10-12,286.950012207031,289.609985351562,286.679992675781,288.459991455078,2534800,261.868377685547
2020-10-13,287.660003662109,288.109985351562,286.019989013672,286.739990234375,2430600,260.306793212891
2020-10-14,287.220001220703,287.950012207031,284.579986572266,285.130004882812,2264000,258.845458984375
2020-10-15,282.029998779297,285.399993896484,281.660003662109,285.040008544922,3128000,258.763580322266
2020-10-16,286.239990234375,288.369995117188,285.890014648438,285.970001220703,2409300,259.714447021484
2020-10-19,286.640014648438,287.059997558594,281.279998779297,282.029998779297,2837600,256.136169433594
2020-10-20,283.160003662109,285.660003662109,282.25,282.950012207031,3339000,256.971740722656
2020-10-21,282.540008544922,284.470001220703,281.829986572266,281.970001220703,2907100,256.081726074219
2020-10-22,282.100006103516,284.160003662109,280.299987792969,283.649993896484,2324200,257.607513427734
2020-10-23,284.450012207031,284.540008544922,281.510009765625,283.339996337891,2161000,257.325897216797
2020-10-26,280.140014648438,280.390014648438,273.700012207031,277,5140600,251.56803894043
2020-10-27,276.950012207031,277.070007324219,274.600006103516,274.660003662109,3029800,249.442947387695
2020-10-28,269,270.75,265.019989013672,265.480010986328,5815200,241.105758666992
2020-10-29,265.130004882812,268.940002441406,262.809997558594,266.589996337891,5479400,242.113800048828
2020-10-30,265.029998779297,266.320007324219,261.410003662109,265.059997558594,5271200,240.724349975586
2020-11-02,268.899993896484,270.5,266.929992675781,269.200012207031,5062900,244.48420715332
2020-11-03,272.660003662109,276.429992675781,272.200012207031,274.649993896484,4343000,249.433792114258
2020-11-04,275.899993896484,283.059997558594,275.559997558594,278.510009765625,6766400,252.939361572266
2020-11-05,282.290008544922,284.959991455078,282.070007324219,283.910003662109,4316200,257.843566894531
2020-11-06,283.950012207031,284.380004882812,281.890014648438,283.220001220703,3078200,257.217071533203
2020-11-09,298.609985351562,299.489990234375,291.390014648438,291.720001220703,10839300,264.9365234375
2020-11-10,293.299987792969,294.959991455078,291.399993896484,294.510009765625,4354500,267.470336914062
2020-11-11,296.070007324219,296.140014648438,292.929992675781,294.109985351562,2910400,267.107299804688
2020-11-12,292.220001220703,293.320007324219,289.190002441406,291.049987792969,4361900,264.328155517578
2020-11-13,292.970001220703,295.920013427734,292.420013427734,295.149993896484,3090400,268.051696777344
2020-11-16,299.279998779297,300.079986572266,297.570007324219,299.980010986328,4615000,272.438140869141
2020-11-17,297.309997558594,299.149993896484,295.600006103516,298.309997558594,4049200,270.921508789062
2020-11-18,299.200012207031,299.75,294.760009765625,294.760009765625,3566400,267.697601318359
2020-11-19,294.059997558594,295.809997558594,292.899993896484,295.329986572266,3266600,268.215179443359
2020-11-20,294.220001220703,294.589996337891,292.200012207031,292.529998779297,3090200,266.260101318359
2020-11-23,294.260009765625,296.649993896484,293.480010986328,295.890014648438,2855600,269.318298339844
2020-11-24,298.940002441406,301.109985351562,298.299987792969,300.429992675781,4022700,273.450744628906
2020-11-25,299.950012207031,300.040008544922,298.049987792969,298.739990234375,2629200,271.912261962891
2020-11-27,299.440002441406,300.200012207031,298.170013427734,299.239990234375,1518000,272.367401123047
2020-11-30,297.519989013672,297.799987792969,294.75,296.619995117188,4159300,269.982635498047
2020-12-01,299.730010986328,301.010009765625,298.179992675781,298.440002441406,2841100,271.639434814453
2020-12-02,297.100006103516,299.339996337891,296.350006103516,299.179992675781,2481700,272.312744140625
2020-12-03,299.380004882812,301.399993896484,299.049987792969,300.059997558594,3140900,273.113739013672
2020-12-04,300.739990234375,302.589996337891,300.600006103516,302.589996337891,2747300,275.416625976562
2020-12-07,301.769989013672,302.160003662109,300,301.100006103516,2589900,274.060485839844
2020-12-08,300.010009765625,302.869995117188,299.980010986328,302.200012207031,2205400,275.061584472656
2020-12-09,303.220001220703,303.600006103516,299.970001220703,300.880004882812,3074500,273.860137939453
2020-12-10,299.989990234375,301.149993896484,299.200012207031,300.540008544922,2413000,273.550659179688
2020-12-11,299.429992675781,301.179992675781,298.679992675781,300.929992675781,2454300,273.90576171875
2020-12-14,303.019989013672,303.799987792969,299,299.100006103516,3646100,272.240081787109
2020-12-15,300.950012207031,302.940002441406,299.480010986328,302.619995117188,4211500,275.443908691406
2020-12-16,302.540008544922,302.869995117188,301.320007324219,302.149993896484,1977300,275.016204833984
2020-12-17,303.220001220703,303.709991455078,302.850006103516,303.489990234375,3002900,276.235809326172
2020-12-18,303.070007324219,303.140014648438,300.230010986328,301.899993896484,4442100,275.322052001953
2020-12-21,298.790008544922,302.970001220703,297.420013427734,302.140014648438,6340800,275.540893554688
2020-12-22,301.839996337891,301.880004882812,299.859985351562,300.070007324219,2698200,273.653259277344
2020-12-23,301.200012207031,302.790008544922,301.140014648438,301.279998779297,2714400,274.756561279297
2020-12-24,301.660003662109,302.100006103516,300.929992675781,302.019989013672,1955700,275.431457519531
2020-12-28,303.690002441406,305.149993896484,303.350006103516,304,2382400,277.237274169922
2020-12-29,305.429992675781,305.700012207031,302.640014648438,303.459991455078,2319600,276.744537353516
2020-12-30,304.109985351562,305.130004882812,303.859985351562,304.130004882812,2081300,277.355560302734
2020-12-31,304,306.290008544922,303.350006103516,305.790008544922,2797000,278.869476318359
2021-01-04,306.589996337891,306.660003662109,298.739990234375,302.320007324219,5106600,275.705200195312
2021-01-05,301.929992675781,305.049987792969,301.380004882812,303.839996337891,3355200,277.091186523438
2021-01-06,303.75,310.239990234375,303.059997558594,308.209991455078,7290300,281.076507568359
2021-01-07,309.720001220703,311.980010986328,309.059997558594,310.5,4107900,283.164855957031
2021-01-08,311.25,311.429992675781,307.989990234375,311.040008544922,3234900,283.657501220703
2021-01-11,308.489990234375,311,308.420013427734,310.170013427734,2811400,282.863983154297
2021-01-12,310.179992675781,311.25,308.910003662109,310.739990234375,2290900,283.383697509766
2021-01-13,310.630004882812,311.600006103516,309.920013427734,310.630004882812,1854400,283.283477783203
2021-01-14,311.589996337891,312.269989013672,309.890014648438,310.049987792969,3232400,282.754516601562
2021-01-15,308.010009765625,309.320007324219,306.029998779297,308.119995117188,4009100,281.110565185547
2021-01-19,310.359985351562,310.739990234375,308.600006103516,309.320007324219,2781700,282.205291748047
2021-01-20,310.429992675781,312.339996337891,309.940002441406,311.769989013672,2398400,284.440490722656
2021-01-21,312.010009765625,312.709991455078,311.200012207031,311.869995117188,1930000,284.531799316406
2021-01-22,309.859985351562,311.019989013672,309.089996337891,309.970001220703,2049700,282.798461914062
2021-01-25,308.989990234375,309.779998779297,305.619995117188,309.649993896484,4546400,282.50634765625
2021-01-26,310.540008544922,311.190002441406,309.209991455078,309.390014648438,2256100,282.269165039062
2021-01-27,306.540008544922,306.720001220703,302.100006103516,303.260009765625,5743100,276.676483154297
2021-01-28,304.980010986328,309.420013427734,304.829986572266,306.070007324219,6392100,279.240081787109
2021-01-29,303.920013427734,304.779998779297,298.589996337891,299.809997558594,5929900,273.528991699219
2021-02-01,302.279998779297,303.350006103516,300.140014648438,302.019989013672,3138600,275.545257568359
2021-02-02,304.540008544922,308.429992675781,304.519989013672,306.820007324219,3090500,279.924530029297
2021-02-03,306.100006103516,307.940002441406,305.179992675781,307.260009765625,2087800,280.325927734375
2021-02-04,307.850006103516,310.670013427734,307.769989013672,310.670013427734,2638800,283.437103271484
2021-02-05,312.359985351562,312.549987792969,310.869995117188,311.540008544922,1955600,284.230712890625
2021-02-08,312.700012207031,313.890014648438,312.410003662109,313.890014648438,1690000,286.374847412109
2021-02-09,313.260009765625,314.5,312.570007324219,313.920013427734,1798700,286.402099609375
2021-02-10,315.170013427734,315.239990234375,312.299987792969,314.5,3048000,286.931243896484
2021-02-11,315.089996337891,315.760009765625,312.799987792969,314.679992675781,1937100,287.095428466797
2021-02-12,314.279998779297,315.140014648438,313.829986572266,315.040008544922,2479500,287.423858642578
2021-02-16,316.329986572266,316.540008544922,314.869995117188,315.579986572266,1836300,287.916564941406
2021-02-17,314.690002441406,316.910003662109,313.869995117188,316.600006103516,2007400,288.847229003906
2021-02-18,314.75,316,313.380004882812,315.559997558594,2609600,287.898315429688
2021-02-19,315.609985351562,316.339996337891,314.579986572266,314.920013427734,2314900,287.862731933594
2021-02-22,312.899993896484,316.489990234375,312.769989013672,315.209991455078,2978000,288.127716064453
2021-02-23,314.769989013672,316.489990234375,311.600006103516,315.390014648438,5723400,288.292327880859
2021-02-24,314.679992675781,320.040008544922,314.179992675781,319.529998779297,4290300,292.076538085938
2021-02-25,319.709991455078,319.920013427734,312.959991455078,313.980010986328,7648600,287.003479003906
2021-02-26,314.420013427734,314.440002441406,308.779998779297,309.450012207031,7925600,282.862609863281
2021-03-01,313.480010986328,316.920013427734,313.450012207031,315.589996337891,4749700,288.475067138672
2021-03-02,315.720001220703,316.429992675781,314.010009765625,314.190002441406,4075700,287.195434570312
2021-03-03,313.940002441406,315.869995117188,312.829986572266,312.989990234375,5148100,286.098541259766
2021-03-04,313.190002441406,314.920013427734,305.679992675781,309.579986572266,8577600,282.981475830078
2021-03-05,312.5,316.049987792969,307.899993896484,315.239990234375,7016100,288.155181884766
2021-03-08,316.75,321.730010986328,315.829986572266,318.25,8230700,290.906494140625
2021-03-09,319.470001220703,321.769989013672,318.440002441406,318.609985351562,5829900,291.235595703125
2021-03-10,320.529998779297,324.309997558594,320.470001220703,323.329986572266,6472200,295.550109863281
2021-03-11,324.709991455078,326.970001220703,323.829986572266,325.329986572266,5745900,297.378295898438
2021-03-12,325.670013427734,328.489990234375,325.5,328.309997558594,4257200,300.102203369141
2021-03-15,329.179992675781,330.239990234375,326.809997558594,330.089996337891,4456000,301.729339599609
2021-03-16,329.850006103516,330,328.320007324219,328.859985351562,3270600,300.604919433594
2021-03-17,329.209991455078,331.029998779297,328.380004882812,330.769989013672,4338200,302.350921630859
2021-03-18,330.299987792969,332.859985351562,328.769989013672,329.359985351562,5376500,301.06201171875
2021-03-19,328.089996337891,328.179992675781,324.980010986328,326.010009765625,5628800,298.608093261719
2021-03-22,325.549987792969,327.980010986328,325.029998779297,327.239990234375,3807600,299.734680175781
